doc_id,ageManulex_m,freqManulexSfi_m,longMotOrtho_m,freqEqolSfi_m,longPh_m,cohesionSyn_m,hauteurPh_m,ageEqol_m,motSeuilOrtho_p,ageMels_m,maas_lemma_i,verbesConju_m,GNC_m,virgule_m,partPass_m,partPres_m,GV_m,phMarqueur_m,adp_p,simCosinNom_m,classi,cycle
se2mg04,6.29496402877698,58.142363271398,5.53741496598639,60.7937989013473,25.001968503937,0.376766223727813,6.37007874015748,6.75196850393701,0.0952380952380952,7.6039603960396,4.81143703149212,3.02952755905512,2.65217391304348,1.65157480314961,0.795275590551181,0.141732283464567,3.21739130434783,0.387795275590551,0.112204724409449,0.186050605647583,X,premier
se2mg06,6.4,55.0267086055844,6.07288629737609,54.9363501528081,22.4388686131387,0.30425346241117,6.33302919708029,7.22064056939502,0.131195335276968,7.83743842364532,5.67536287848071,2.63047445255474,2.50793650793651,1.88959854014599,0.35036496350365,0.240875912408759,2.31746031746032,0.457116788321168,0.114051094890511,0.0641110563493072,N,premier
se2mg08,6.14018691588785,61.2655568164757,5.52252252252252,62.191098505748,20.0916666666667,0.338338603827096,5.58611111111111,6.96116504854369,0.135135135135135,7.84,4.58393558230447,2.66111111111111,2.88888888888889,1.49166666666667,0.472222222222222,0.322222222222222,2.61111111111111,0.480555555555556,0.116666666666667,0.178365369540999,X,premier
se2mj-2,6.4,55.6509565961814,6.05298013245033,53.6651493273116,14.8721605916535,0.447755401908556,4.88325409403064,7.18105849582173,0.136865342163355,7.67432950191571,5.92898907612853,1.96671949286846,2.04724409448819,1.04226096143687,0.362387744321183,0.075013206550449,2.2992125984252,0.0887480190174326,0.115161119915478,0.0836047853252616,N,premier
se2mj-3b,6.55,55.3635809162103,5.74242424242424,55.14315608288,28.5291262135922,0.315871251609305,6.83495145631068,7.53921568627451,0.166666666666667,8.18918918918919,4.13498109425821,2.78155339805825,4.22222222222222,1.31553398058252,1.53883495145631,0.135922330097087,2.88888888888889,0.135922330097087,0.121359223300971,0.101950427653525,N,premier
se2mj-3c,6.37142857142857,58.6723951876882,6.02739726027397,56.8475179606054,26.9195402298851,0.341806335915182,6.87931034482759,7.22950819672131,0.205479452054795,7.95555555555556,4.036164905761,3.27586206896552,5,1.99425287356322,1.22413793103448,0.339080459770115,3.5,0,0.155172413793103,0,N,premier
se2mj-3d,6.6,56.2059078271832,6.72413793103448,55.7835884756047,22.8081180811808,0.361654721127903,5.85608856088561,7.38888888888889,0.264367816091954,7.8695652173913,4.32711599550829,2.64206642066421,2.53846153846154,1.32841328413284,1.76383763837638,0.114391143911439,3.53846153846154,0.180811808118081,0.132841328413284,0.0729663297277013,N,premier
se2mj-4,6.5,53.9785569337865,6.40100250626566,53.4838231845556,23.8158109209454,0.398663959063159,5.81825590872046,7.24503311258278,0.213032581453634,7.91452991452991,5.82874178646993,2.29828850855746,2.72222222222222,2.48736756316218,0.685411572942135,0.0301548492257539,2.72222222222222,0.344743276283619,0.111654441727791,0.0264317735126046,N,premier
se2pa15,6.48257372654156,53.4873701378853,6.35173299101412,53.1652396950158,10.6690909090909,0.514400856525825,4.08606060606061,7.25435816164818,0.173299101412067,8.15384615384615,6.46504383112254,1.42272727272727,1.75895765472313,0.615151515151515,0.310909090909091,0.0578787878787879,1.68078175895765,0.0727272727272727,0.106666666666667,0.0172435184509461,N,premier
se2pa24,6.53676470588235,53.0150832523667,6.44495412844037,50.5250478529668,18.4944480731548,0.415192166775105,5.36577400391901,7.2996632996633,0.185779816513761,7.99553571428571,5.89434494686866,2.43043762246897,2.08163265306122,1.54539516655781,0.561071195297191,0.177661659046375,2.45918367346939,0.0842586544741999,0.110385369039843,0.00810210891192209,N,premier
se2xx01,6.51282051282051,52.9505493542479,6.5475040257649,51.3253014720139,22.505017921147,0.358900020205746,5.95627240143369,7.37772925764192,0.22061191626409,8.23125,6.27509906377972,2.44336917562724,2.84057971014493,1.71182795698925,0.646236559139785,0.224731182795699,2.60144927536232,0.197491039426523,0.13584229390681,0.032689176957949,N,premier
se2xx02,6.36744186046512,56.8383662682145,5.63636363636364,57.0866308549611,24.9734607218684,0.349501081343286,6.37048832271762,7.0546875,0.112554112554113,7.86111111111111,5.29115663964637,2.96815286624204,2.56,1.93099787685775,1.06581740976645,0.118895966029724,2.88,0.351380042462845,0.110403397027601,0.0488756785571823,N,premier
se2xx03,6.3757225433526,56.8124739527752,6.10112359550562,59.4016931333327,24.0905306971904,0.323413107376993,6.35691987513007,7.02160493827161,0.202247191011236,8.05607476635514,4.99419512806679,2.99167533818939,4.06818181818182,1.08116545265349,0.987513007284079,0.297606659729448,2.59090909090909,0.285119667013528,0.119667013527575,0.270352457435403,X,premier
se3fs02,6.31875,56.7249673180238,5.50588235294118,54.7789045049352,15.7492519449431,0.41998664835831,4.78515858767205,7.15129151291513,0.0823529411764706,7.74883720930233,5.63272270950049,2.10472770795931,1.85714285714286,1.61041292639138,0.462597247157391,0.122681029323758,2.30252100840336,0.282465589467385,0.0933572710951526,0.0499340317450362,N,deuxieme
se3fs03,6.41455696202532,55.0575641756081,6.11111111111111,53.1228567732515,18.6514745308311,0.391418209542608,5.23235031277927,7.28435114503817,0.135135135135135,7.74093264248705,5.641529133767,2.42269883824844,2.55555555555556,1.81411974977659,0.485254691689008,0.187667560321716,2.42857142857143,0.256478999106345,0.103663985701519,0.0332735660339979,N,deuxieme
se3fs04,6.50505050505051,54.1857622866608,6.37160120845921,55.1611844753794,19.2155863073562,0.391028545993223,5.52876911871814,7.17613636363636,0.193353474320242,7.99494949494949,5.62706479334497,1.68390386016023,2.45569620253165,1.35906773488711,0.51347414420976,0,2.26582278481013,0.125273124544792,0.129643117261471,0.00416114246167866,N,deuxieme
se3fs06,6.43137254901961,56.1917487672193,6.21635883905013,57.1181710750597,17.8258426966292,0.404150943327023,5.23845193508115,7.18882175226586,0.187335092348285,7.92181069958848,5.74513154114166,2.08863920099875,1.95238095238095,1.11485642946317,0.681647940074906,0.00686641697877653,2.82857142857143,0.184769038701623,0.0955056179775281,0.0470059259793738,N,deuxieme
se3mg03,6.58666666666667,56.646158383795,6.27848101265823,57.1071341001677,23.5,0.271640615833117,6.31443298969072,7.31617647058824,0.253164556962025,8.01923076923077,4.12880522100781,1.70618556701031,3,1.56701030927835,0.175257731958763,0,3.125,0,0.185567010309278,0.302083254749785,X,deuxieme
se3mg04,6.57100591715976,52.5889693050421,6.48360655737705,53.9394373404607,34.5462662337662,0.301271301948945,7.46672077922078,7.43050847457627,0.202185792349727,8.2047619047619,5.74037422388274,3.21915584415584,4.21951219512195,2.88230519480519,1.34821428571429,0.324675324675325,3.19512195121951,0.673701298701299,0.133928571428571,0.0706640473630903,X,deuxieme
se3mg05,6.47027027027027,55.2588269487884,6.04303797468354,52.9361597871714,22.9761114797611,0.364154411698285,5.59190444591904,7.22033898305085,0.144303797468354,7.93103448275862,5.79537048062636,2.90378234903782,1.96470588235294,2.61977438619774,0.818845388188454,0.181818181818182,3.04705882352941,0.349701393497014,0.100862641008626,0,N,deuxieme
se3mg06,6.44836956521739,54.0054505012677,6.06683804627249,53.4726000531241,24.1699064074874,0.320376081935792,6.22246220302376,7.23848684210526,0.16452442159383,7.97757847533632,5.81107511393222,2.4247660187185,2.8,2.64938804895608,0.536357091432685,0.110871130309575,2.75714285714286,0.185025197984161,0.128149748020158,0.0564933791862729,N,deuxieme
se3mg07,6.93220338983051,50.6687138404166,7.08205128205128,54.4714286807942,20.1681547619048,0.473098510415371,5.76488095238095,7.52215189873418,0.317948717948718,8.29787234042553,5.06067625921704,2,3.64516129032258,0.974702380952381,0.583333333333333,0.102678571428571,2.35483870967742,0.0282738095238095,0.15922619047619,0.152495532700023,X,deuxieme
se3mg08,6.70602409638554,50.9410305991384,7.02439024390244,52.9426141289252,23.2229916897507,0.353188743130706,6.0117728531856,7.45670391061453,0.270509977827051,8.52479338842975,5.93005555955682,2.16828254847645,3.18461538461538,1.9016620498615,0.491689750692521,0.144736842105263,2.61538461538462,0.103185595567867,0.14819944598338,0.0330251282277751,X,deuxieme
se3mg10,6.45070422535211,54.862420205757,6.27391304347826,55.5989334661221,18.2857142857143,0.413805389162417,5.58454810495627,7.27105263157895,0.173913043478261,8.20588235294118,5.23672110430808,2.12827988338192,2.68421052631579,1.22594752186589,0.62536443148688,0.0393586005830904,2.47368421052632,0.118075801749271,0.12536443148688,0.0464335096130871,N,deuxieme
se3mg12,6.6524064171123,53.5628711757569,6.57004830917874,54.3590789068936,24.5031746031746,0.263332393476604,5.93174603174603,7.38787878787879,0.260869565217391,8.03478260869565,5.1709828058089,2.43015873015873,3.5,2.13809523809524,0.388888888888889,0.0746031746031746,2.35714285714286,0.217460317460317,0.13968253968254,0.00971859061499725,X,deuxieme
se3mg13,6.50207468879668,55.0149689779278,6.7229862475442,56.1580075766049,22.9922118380062,0.354146983927989,6.26448598130841,7.16937354988399,0.261296660117878,8.1304347826087,6.00663874221103,2.49501557632399,2.40571428571429,1.46168224299065,0.504984423676012,0.0735202492211838,2.77142857142857,0.40809968847352,0.101246105919003,0.147878519376341,X,deuxieme
se3mg14,6.55294117647059,54.7575425097536,6.33088235294118,55.5512826336132,33.0356718192628,0.276381698521032,7.4423305588585,7.17903930131004,0.172794117647059,8.03030303030303,5.42408580284489,2.87752675386445,4.60714285714286,2.70868014268728,1.04042806183115,0.0784780023781213,3.28571428571429,0.21640903686088,0.13436385255648,0.0344747596190253,X,deuxieme
se3mg16,6.51153846153846,54.3013274649829,6.51601423487544,54.9866708831698,26.3471074380165,0.348180340505223,6.375,7.25884955752212,0.227758007117438,8.12883435582822,5.43849466282374,2.41528925619835,3.41025641025641,1.4845041322314,0.599173553719008,0.0929752066115702,2.48717948717949,0.586776859504132,0.144628099173554,0.0565953218360762,X,deuxieme
se3mg19,6.76344086021505,49.9676665597854,6.91954022988506,52.4503405861277,27.0945945945946,0.345832318784657,6.34786399302528,7.41002570694087,0.281609195402299,8.3574297188755,6.04649782478995,2.61857018308631,3.77380952380952,2.24847428073235,0.72972972972973,0.132519616390584,2.88095238095238,0.320401046207498,0.143853530950305,0.130994029902894,X,deuxieme
se3mg51,6.34792626728111,56.1083394725054,5.86129753914989,52.5796751299123,21.5014677103718,0.372649686519287,5.68982387475538,7.2280701754386,0.123042505592841,7.72509960159363,5.91283884366048,2.80724070450098,2.38461538461538,2.05675146771037,0.632583170254403,0.222113502935421,2.60683760683761,0.801859099804305,0.0998043052837573,0.129377710301321,N,deuxieme
se3mg54,6.47352496217852,53.764117374969,6.47033285094067,52.3343353733614,29.1747361887027,0.33895125108347,6.60397268777157,7.38951310861423,0.201157742402315,8.15151515151515,6.3468559783702,3.45716945996276,2.93984962406015,1.91216635630043,0.652700186219739,0.145251396648045,3.34586466165414,0.462445685909373,0.115145872129112,0.0500974565627493,N,deuxieme
se3mg55,6.55035971223022,53.5448966963909,5.97310924369748,51.6940150713412,26.8689370485036,0.346476581070841,6.48022015823873,7.21361502347418,0.119327731092437,7.94392523364486,6.19620055621019,3.55073959408325,2.57142857142857,3.46233230134159,0.878568971448228,0.157550739594083,2.83673469387755,0.425180598555212,0.105607155142759,0.0796430906784094,N,deuxieme
se3mg56,6.52908587257618,53.1075283325301,6.40185676392573,50.6369220792987,17.1897306009671,0.429491401745683,5.04513009440479,7.30747663551402,0.188328912466843,7.98449612403101,6.41699876118506,2.32304858392816,1.92567567567568,1.16348146442551,0.427354363343311,0.062859774349528,2.3277027027027,0.254202164402487,0.0863259668508287,0.0737698171619883,N,deuxieme
se3mg57,6.54428571428571,52.3802428469899,6.56724367509987,50.2796740685051,19.1127762255525,0.386407058593577,5.37058674117348,7.37641509433962,0.195739014647137,7.97416020671835,6.41277256157649,2.60502921005842,2.30543933054393,1.25425450850902,0.400812801625603,0.220472440944882,2.38493723849372,0.252984505969012,0.0965201930403861,0.0777140030072339,N,deuxieme
se3mg58,6.30676328502415,56.7626500853175,5.84651162790698,54.3534550455715,22.5576107899807,0.372485509509612,5.68015414258189,7.09023668639053,0.127906976744186,7.73151750972763,5.81484300561115,3.28092485549133,2.11678832116788,1.79845857418112,0.776107899807322,0.108670520231214,3.16788321167883,0.220809248554913,0.0866384289564883,0.121531204456617,N,deuxieme
se3mg60,6.38541666666667,55.2304020207147,5.77615571776156,53.4200413586302,28.4493006993007,0.388087098031557,6.80244755244755,7.05245901639344,0.121654501216545,7.69683257918552,5.78627379463308,4.18094405594406,2.5,2.13374125874126,1.07867132867133,0.0791083916083916,4.30681818181818,0.376748251748252,0.0961538461538462,0.0835276291642874,N,deuxieme
